date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:21:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Dec%202020%2000:21:13%20GMT	https://www.kiwiinvest.co.nz/responsible-investment-policy/proxy-voting	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/responsible-investment-policy/proxy-voting	(from https://www.kiwiinvest.co.nz/our-difference/responsible-investment-policy)
13:21:15	34802/34802	---MCZ	200	added ('OK')	text/html	etag:W/%220f885d979cb0f1fa3662f9313bb3865d%22	https://www.kiwiinvest.co.nz/our-difference/responsible-investment-policy/proxy-voting	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/our-difference/responsible-investment-policy/proxy-voting.html	(from https://www.kiwiinvest.co.nz/our-difference/responsible-investment-policy)
13:21:17	33773/33773	---MCZ	200	added ('OK')	text/html	etag:W/%224774d9aaf41202a97e2414af30c09cd4%22	https://www.kiwiinvest.co.nz/responsible-investment-policy/exclusions	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/responsible-investment-policy/exclusions.html	(from https://www.kiwiinvest.co.nz/our-difference/responsible-investment-policy)
13:21:20	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:21:19%20GMT	https://www.kiwiinvest.co.nz/our-difference/generated_global_groups/20759371018.html	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/our-difference/generated_global_groups/20759371018.html	(from https://www.kiwiinvest.co.nz/our-difference/responsible-investment-policy)
13:21:22	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:21:22%20GMT	https://www.kiwiinvest.co.nz/our-difference/generated_global_groups/5477551338.html	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/our-difference/generated_global_groups/5477551338.html	(from https://www.kiwiinvest.co.nz/our-difference/responsible-investment-policy)
13:21:26	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:21:25%20GMT	https://www.kiwiinvest.co.nz/our-difference/POST	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/our-difference/POST	(from https://www.kiwiinvest.co.nz/our-difference/responsible-investment-policy)
13:21:26	2815/2815	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225665a85118f79668f1cf8fec5e5aa013%22	https://www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/Building-%20Understanding.svg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/Building-%20Understanding.svg	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:26	2177/2177	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22034c0cbcf3ed0b1401e0b5fcdad863b2%22	https://www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/Talking%20Risk.svg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/Talking%20Risk.svg	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:26	4243/4243	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220e69230ad6b10aeb38d09c0b4b18147e%22	https://www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/Evaluating%20%26%20Selecting.svg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/Evaluating%20&%20Selecting.svg	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:27	2229/2229	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22802a459c002a06e166347c17fccf70ff%22	https://www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/Optimising-%20Performance.svg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/Optimising-%20Performance.svg	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:29	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:21:29%20GMT	https://www.kiwiinvest.co.nz/generated_global_groups/5471566366.html	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/generated_global_groups/5471566366.html	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:29	10023/10023	---M--	200	added ('OK')	image/png	etag:%226d962d205470d6cba72d478a117cec25%22	https://www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/arrow-empty.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/arrow-empty.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:30	13009/13009	---M--	200	added ('OK')	image/png	etag:%22fa037d55752ec588eaec34532313db31%22	https://www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/arrow-third-full.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/arrow-third-full.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:30	2148/2148	---M--	200	added ('OK')	image/png	etag:%22f73eb680685d70725e3fe4babe316e44%22	https://no-cache.hubspot.com/cta/default/703880/6e78d538-1584-426e-847c-b6e7e4e2c638.png	C:/My%20Web%20Sites/kiwiInvest/no-cache.hubspot.com/cta/default/703880/6e78d538-1584-426e-847c-b6e7e4e2c638.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:31	16575/16575	---M--	200	added ('OK')	image/png	etag:%227b4d975d93b556fe82d7b03200da859f%22	https://www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/arrow-two-thirds-full.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/arrow-two-thirds-full.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:31	2350/2350	---M--	200	added ('OK')	image/png	etag:%226ecfe34de1a3653494d443a548fff0a5%22	https://no-cache.hubspot.com/cta/default/703880/664c749a-116e-44f1-9ffb-9b978858954e.png	C:/My%20Web%20Sites/kiwiInvest/no-cache.hubspot.com/cta/default/703880/664c749a-116e-44f1-9ffb-9b978858954e.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:31	17770/17770	---M--	200	added ('OK')	image/png	etag:%224492adb3d365c03dac92ad4283f1224e%22	https://www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/arrow-full.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/Icons/arrow-full.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:32	2077/2077	---M--	200	added ('OK')	image/png	etag:%22d42f65501c6b03d7975fe3f2a46089ea%22	https://no-cache.hubspot.com/cta/default/703880/22a44f01-8486-4f71-b78f-26207c9bc988.png	C:/My%20Web%20Sites/kiwiInvest/no-cache.hubspot.com/cta/default/703880/22a44f01-8486-4f71-b78f-26207c9bc988.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:34	227379/227379	---M--	200	added ('OK')	image/png	etag:%22ab21cf257731e7a58116149477a97534%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Our%20Funds%20graphic.png?width=1140&name=Our%20Funds%20graphic.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Our%20Funds%20graphic129b.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:34	2324/2324	---M--	200	added ('OK')	image/png	etag:%22df08b0c1f74859d09c51057900e82a1c%22	https://no-cache.hubspot.com/cta/default/703880/3b446bb6-4c81-4ec9-832f-cb5d48826696.png	C:/My%20Web%20Sites/kiwiInvest/no-cache.hubspot.com/cta/default/703880/3b446bb6-4c81-4ec9-832f-cb5d48826696.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:34	36895/36895	---M--	200	added ('OK')	image/png	etag:%225cfab36ed025b7a21771b5ceb73df10c%22	https://www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/high-risk-line.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/high-risk-line.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:34	40541/40541	---M--	200	added ('OK')	image/png	etag:%22d02190dd777d608573335aaaefb40295%22	https://www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/low-risk-line.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/Kiwi%20Investment%20Management/low-risk-line.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:36	93062/93062	---MCZ	200	added ('OK')	text/html	etag:W/%22fb4d5d95b7942ceba205702899d83077%22	https://www.kiwiinvest.co.nz/globalthematic	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/globalthematic.html	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:37	2163/2163	---M--	200	added ('OK')	image/png	etag:%22f30bb3f02630492543f524eba152bbf1%22	https://no-cache.hubspot.com/cta/default/703880/c8bad94d-2e36-4cd9-ab48-77535a4937c0.png	C:/My%20Web%20Sites/kiwiInvest/no-cache.hubspot.com/cta/default/703880/c8bad94d-2e36-4cd9-ab48-77535a4937c0.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:38	2153/2153	---M--	200	added ('OK')	image/png	etag:%22806297ddd06f98157e8fb60baa342887%22	https://no-cache.hubspot.com/cta/default/703880/dd77a5b5-f9d5-4517-a137-fd1ca7785f95.png	C:/My%20Web%20Sites/kiwiInvest/no-cache.hubspot.com/cta/default/703880/dd77a5b5-f9d5-4517-a137-fd1ca7785f95.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:38	2087/2087	---M--	200	added ('OK')	image/png	etag:%228a057291bb0542829300efa435926124%22	https://no-cache.hubspot.com/cta/default/703880/ca0103b5-e7cc-4f65-8243-4252f0b3bc93.png	C:/My%20Web%20Sites/kiwiInvest/no-cache.hubspot.com/cta/default/703880/ca0103b5-e7cc-4f65-8243-4252f0b3bc93.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:39	1915/1915	---M--	200	added ('OK')	image/png	etag:%22354e532cab5fcbd3174fdb1c95fe0a16%22	https://no-cache.hubspot.com/cta/default/703880/e8df6fbc-f357-4247-a374-2dac8fdb0a42.png	C:/My%20Web%20Sites/kiwiInvest/no-cache.hubspot.com/cta/default/703880/e8df6fbc-f357-4247-a374-2dac8fdb0a42.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:39	1777/1777	---M--	200	added ('OK')	image/png	etag:%228a42ab7146a7049f1062a2da885f5939%22	https://no-cache.hubspot.com/cta/default/703880/636ad0ed-a585-4a88-92fd-ad2206597192.png	C:/My%20Web%20Sites/kiwiInvest/no-cache.hubspot.com/cta/default/703880/636ad0ed-a585-4a88-92fd-ad2206597192.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:39	2382/2382	---M--	200	added ('OK')	image/png	etag:%221233ace6d1cb3d3bb65a918c701df28c%22	https://www.kiwiinvest.co.nz/hubfs/growth-line.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hubfs/growth-line.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:40	2153/2153	---M--	200	added ('OK')	image/png	etag:%22806297ddd06f98157e8fb60baa342887%22	https://no-cache.hubspot.com/cta/default/703880/5fe99014-401d-423f-863a-08efe359426d.png	C:/My%20Web%20Sites/kiwiInvest/no-cache.hubspot.com/cta/default/703880/5fe99014-401d-423f-863a-08efe359426d.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:40	2112/2112	---M--	200	added ('OK')	image/png	etag:%22e7b4b3224027957705a5c6ee6550f871%22	https://no-cache.hubspot.com/cta/default/703880/2ad7de79-9f60-491a-9080-94a11f7e65d7.png	C:/My%20Web%20Sites/kiwiInvest/no-cache.hubspot.com/cta/default/703880/2ad7de79-9f60-491a-9080-94a11f7e65d7.png	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:42	27377/27377	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Dec%202020%2000:21:42%20GMT	https://www.kiwiinvest.co.nz/generated_global_groups/20759370933.html	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/generated_global_groups/20759370933.html	(from https://www.kiwiinvest.co.nz/our-approach)
13:21:44	35919/35919	---MCZ	200	added ('OK')	text/html	etag:W/%22e2a8d004bdcca7cf35290b2265e438dc%22	https://www.kiwiinvest.co.nz/simon-ogrady	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/simon-ogrady.html	(from https://www.kiwiinvest.co.nz/our-people)
13:21:44	6765/6765	---M--	200	added ('OK')	image/png	etag:%229821540eaba72baa768c27613cd393f3%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/simon.png?width=160&name=simon.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/simon973c.png	(from https://www.kiwiinvest.co.nz/our-people)
13:21:46	35741/35741	---MCZ	200	added ('OK')	text/html	etag:W/%22b63caaa9e9e27773fc792f09adb32bf5%22	https://www.kiwiinvest.co.nz/susan-easton	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/susan-easton.html	(from https://www.kiwiinvest.co.nz/our-people)
13:21:46	7531/7531	---M--	200	added ('OK')	image/png	etag:%223edad5d86be30ef05ab7d72a20edfe2b%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/susan.png?width=160&name=susan.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/susanff4a.png	(from https://www.kiwiinvest.co.nz/our-people)
13:21:48	36002/36002	---MCZ	200	added ('OK')	text/html	etag:W/%223138b8c711e758b500ebd47cc87ff7d0%22	https://www.kiwiinvest.co.nz/diana-gordon	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/diana-gordon.html	(from https://www.kiwiinvest.co.nz/our-people)
13:21:49	7568/7568	---M--	200	added ('OK')	image/png	etag:%220b341a7c812d2b1a547952b772b78fc2%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/diana.png?width=160&name=diana.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/diana97fb.png	(from https://www.kiwiinvest.co.nz/our-people)
13:21:51	35666/35666	---MCZ	200	added ('OK')	text/html	etag:W/%2263800f6cdeed1de5d3636e978bc7c978%22	https://www.kiwiinvest.co.nz/peter-verhaart	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/peter-verhaart.html	(from https://www.kiwiinvest.co.nz/our-people)
13:21:51	6887/6887	---M--	200	added ('OK')	image/png	etag:%227a2cf1fdf51132da72481e25cde42de2%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/peter.png?width=160&name=peter.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/peterd15b.png	(from https://www.kiwiinvest.co.nz/our-people)
13:21:53	35946/35946	---MCZ	200	added ('OK')	text/html	etag:W/%22001e1c9773a089876abeefd628735d78%22	https://www.kiwiinvest.co.nz/roger-browne	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/roger-browne.html	(from https://www.kiwiinvest.co.nz/our-people)
13:21:55	11417/11417	---M--	200	added ('OK')	image/png	etag:%22b7a33aaf03ebd83b9aa44e7ce4a7647c%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/roger.png?width=160&name=roger.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/roger8f77.png	(from https://www.kiwiinvest.co.nz/our-people)
13:21:57	36096/36096	---MCZ	200	added ('OK')	text/html	etag:W/%22d2264359abb04fc6486c7c1146ef4ce1%22	https://www.kiwiinvest.co.nz/dennis-edel	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/dennis-edel.html	(from https://www.kiwiinvest.co.nz/our-people)
13:21:57	9994/9994	---M--	200	added ('OK')	image/png	etag:%22539301c0c34c6d101af6bdcdf280ab3c%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/dennis.png?width=160&name=dennis.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/denniseebb.png	(from https://www.kiwiinvest.co.nz/our-people)
13:21:57	34087/34087	---M--	200	added ('OK')	image/png	etag:%2247b59b6410f05fcee99a97864618f0a5%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/aileen-2.png?width=160&name=aileen-2.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/aileen-2f8bf.png	(from https://www.kiwiinvest.co.nz/our-people)
13:21:59	35947/35947	---MCZ	200	added ('OK')	text/html	etag:W/%22ee6cb4e24a11ce490e0a63bc6bab9f52%22	https://www.kiwiinvest.co.nz/matthew-laing	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/matthew-laing.html	(from https://www.kiwiinvest.co.nz/our-people)
13:21:59	19959/19959	---M--	200	added ('OK')	image/jpeg	etag:%22485e978bee0c3c5c4c88de942633f8e0%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Matthew%20Laing%20160px.jpg?width=160&name=Matthew%20Laing%20160px.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Matthew%20Laing%20160px4237.jpg	(from https://www.kiwiinvest.co.nz/our-people)
13:22:01	35657/35657	---MCZ	200	added ('OK')	text/html	etag:W/%22f5f52328b85f0e31465fb33445925a92%22	https://www.kiwiinvest.co.nz/nathan-field	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/nathan-field.html	(from https://www.kiwiinvest.co.nz/our-people)
13:22:01	6678/6678	---M--	200	added ('OK')	image/png	etag:%229e4a67a328d76a7c5957598b30c4a1e7%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/nathan.png?width=160&name=nathan.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/nathand47c.png	(from https://www.kiwiinvest.co.nz/our-people)
13:22:03	36479/36479	---MCZ	200	added ('OK')	text/html	etag:W/%2222c01b115a957241c83bbdacde11dc3f%22	https://www.kiwiinvest.co.nz/steffan-berridge	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/steffan-berridge.html	(from https://www.kiwiinvest.co.nz/our-people)
13:22:03	6032/6032	---M--	200	added ('OK')	image/png	etag:%225895d14aa222cd80bf2c8037d46a39fd%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/steffan.png?width=160&name=steffan.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/steffancf94.png	(from https://www.kiwiinvest.co.nz/our-people)
13:22:05	35358/35358	---MCZ	200	added ('OK')	text/html	etag:W/%22e70bde0edd1bb188d2505a5a0027414f%22	https://www.kiwiinvest.co.nz/frank-braden	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/frank-braden.html	(from https://www.kiwiinvest.co.nz/our-people)
13:22:05	6705/6705	---M--	200	added ('OK')	image/png	etag:%22e31916d2674a082ffb7aa4bfddd94dc8%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/frank.png?width=160&name=frank.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/frankc7c1.png	(from https://www.kiwiinvest.co.nz/our-people)
13:22:07	35948/35948	---MCZ	200	added ('OK')	text/html	etag:W/%224260863edeeba635e888ce70184320bf%22	https://www.kiwiinvest.co.nz/greg-hayton	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/greg-hayton.html	(from https://www.kiwiinvest.co.nz/our-people)
13:22:07	6823/6823	---M--	200	added ('OK')	image/png	etag:%22c8aab35a2537aa67f722edec9594d84e%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/greg.png?width=160&name=greg.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/greg63c1.png	(from https://www.kiwiinvest.co.nz/our-people)
13:22:09	36172/36172	---MCZ	200	added ('OK')	text/html	etag:W/%226bedd335b1d3d7461d91316cebeebae0%22	https://www.kiwiinvest.co.nz/robert-murray	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/robert-murray.html	(from https://www.kiwiinvest.co.nz/our-people)
13:22:11	10538/10538	---M--	200	added ('OK')	image/png	etag:%223ddce9647bc3ca96d8297166dac17fcd%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/Rob-Murray.png?width=160&name=Rob-Murray.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/Rob-Murray450a.png	(from https://www.kiwiinvest.co.nz/our-people)
13:22:13	36251/36251	---MCZ	200	added ('OK')	text/html	etag:W/%22e16df80c5370ceb5a2948c21e741c0d9%22	https://www.kiwiinvest.co.nz/johnson-weng	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/johnson-weng.html	(from https://www.kiwiinvest.co.nz/our-people)
13:22:13	9111/9111	---M--	200	added ('OK')	image/png	etag:%22484f92746c51ca38a0eeca1e3c79a280%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/johnson-weng.png?width=160&name=johnson-weng.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/johnson-weng8df7.png	(from https://www.kiwiinvest.co.nz/our-people)
13:22:15	35629/35629	---MCZ	200	added ('OK')	text/html	etag:W/%22fa8419aac95eb9f2c3c329bc387390fc%22	https://www.kiwiinvest.co.nz/paul-shucksmith	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/paul-shucksmith.html	(from https://www.kiwiinvest.co.nz/our-people)
13:22:17	5913/5913	---M--	200	added ('OK')	image/jpeg	etag:%22c6b90fdcb60978820c1b1e2ecefafc31%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/paul%20shucksmith.jpg?width=160&name=paul%20shucksmith.jpg	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/paul%20shucksmithaf27.jpg	(from https://www.kiwiinvest.co.nz/our-people)
13:22:18	9328/9328	---M--	200	added ('OK')	image/png	etag:%22e014b40cf04ad75cd1003313d9613f5f%22	https://www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/Regan-Edwards.png?width=160&name=Regan-Edwards.png	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/hs-fs/hubfs/Kiwi%20Investment%20Management/Team/Regan-Edwards8708.png	(from https://www.kiwiinvest.co.nz/our-people)
13:22:20	35916/35916	---MCZ	200	added ('OK')	text/html	etag:W/%22d2791300f1b317cdfa9a951b340d1252%22	https://www.kiwiinvest.co.nz/regan-edwards	C:/My%20Web%20Sites/kiwiInvest/www.kiwiinvest.co.nz/regan-edwards.html	(from https://www.kiwiinvest.co.nz/our-people)
